,Customer,Agent,SalesAgentEmailID,ContactEmailID,Stage,Product,Close_Value,Created Date,Close Date
6162,Condax,Zane Levy,zane@piedpiper.com,golda@condax.com,Won,GTXPro,5644,2017-11-01 00:00:00,2019-10-10 00:00:00
6163,Genco Pura Olive Oil Company,Kary Hendrixson,kary@piedpiper.com,karole@gencopuraoliveoilcompany.com,In Progress,GTX Basic,3284,2017-11-01 00:00:00,2018-05-13 00:00:00
6164,Rangreen,Darcel Schlecht,darcel@piedpiper.com,darrel@rangreen.com,Won,MG Advanced,2683,2017-11-01 00:00:00,2019-09-07 00:00:00
6165,Bioholding,Darcel Schlecht,darcel@piedpiper.com,bryan@bioholding.com,Lost,GTX Basic,,2017-11-01 00:00:00,2019-10-10 00:00:00
6166,Zoomit,Elease Gluck,elease@piedpiper.com,laveta@zoomit.com,Won,GTX Basic,532,2017-11-01 00:00:00,2018-11-05 00:00:00
6167,Hottechi,Gladys Colclough,gladys@piedpiper.com,juliette@hottechi.com,Lost,GTX Plus Pro,500,2017-11-01 00:00:00,2017-11-22 00:00:00
6168,Ontomedia,Corliss Cosme,corliss@piedpiper.com,nedra@ontomedia.com,Lost,GTX Plus Pro,3180,2017-11-01 00:00:00,2019-01-01 00:00:00
6169,Faxquote,Kami Bicknell,kami@piedpiper.com,gaylord@faxquote.com,In Progress,MG Special,,2017-11-01 00:00:00,2018-01-09 00:00:00
6170,Gekko & Co,Corliss Cosme,corliss@piedpiper.com,krystle@gekko&co.com,Won,GTXPro,5002,2017-11-01 00:00:00,2019-02-05 00:00:00
6171,Bluth Company,Violet Mclelland,violet@piedpiper.com,antionette@bluthcompany.com,Lost,MG Special,903,2017-11-01 00:00:00,2019-11-05 00:00:00
6172,Y-corporation,Maureen Marcano,maureen@piedpiper.com,rosanne@y-corporation.com,Lost,GTX Basic,61,2017-11-01 00:00:00,2019-03-15 00:00:00
6173,Globex Corporation,Anna Snelling,anna@piedpiper.com,yolando@globexcorporation.com,Won,MG Special,54,2017-11-01 00:00:00,2019-03-05 00:00:00
6174,Faxquote,James Ascencio,james@piedpiper.com,gaylord@faxquote.com,In Progress,GTXPro,903,2017-11-01 00:00:00,2019-07-08 00:00:00
6175,Rantouch,Zane Levy,zane@piedpiper.com,maren@rantouch.com,Lost,GTX Basic,,2017-11-01 00:00:00,2019-07-17 00:00:00
6176,Finjob,Zane Levy,zane@piedpiper.com,belinda@finjob.com,In Progress,GTX Plus Basic,,2017-11-01 00:00:00,2019-03-03 00:00:00
6177,Isdom,Hayden Neloms,hayden@piedpiper.com,corrinne@isdom.com,In Progress,MG Special,50,2017-11-02 00:00:00,2018-12-18 00:00:00
6178,Scotfind,Kami Bicknell,kami@piedpiper.com,gordon@scotfind.com,Won,GTX Plus Pro,,2017-11-02 00:00:00,2017-12-21 00:00:00
6179,Stanredtax,Moses Frase,moses@piedpiper.com,candice@stanredtax.com,Won,MG Special,52,2017-11-02 00:00:00,2018-06-08 00:00:00
6180,Inity,James Ascencio,james@piedpiper.com,palmira@inity.com,In Progress,GTX Plus Pro,300,2017-11-02 00:00:00,2018-08-18 00:00:00
6181,Golddex,Elease Gluck,elease@piedpiper.com,kelli@golddex.com,Won,MG Advanced,3386,2017-11-02 00:00:00,2018-03-13 00:00:00
6182,Zotware,James Ascencio,james@piedpiper.com,shella@zotware.com,In Progress,GTXPro,560,2017-11-02 00:00:00,2018-02-04 00:00:00
6183,Betasoloin,Wilburn Farren,wilburn@piedpiper.com,danilo@betasoloin.com,Lost,GTX Basic,1026,2017-11-02 00:00:00,2017-11-28 00:00:00
6184,Domzoom,Violet Mclelland,violet@piedpiper.com,tanja@domzoom.com,In Progress,GTX Plus Basic,,2017-11-02 00:00:00,2018-01-23 00:00:00
6185,Inity,Jonathan Berthelot,jonathan@piedpiper.com,palmira@inity.com,Won,GTX Basic,511,2017-11-02 00:00:00,2019-07-28 00:00:00
6186,Condax,Markita Hansen,markita@piedpiper.com,golda@condax.com,Won,GTX Plus Basic,1135,2017-11-02 00:00:00,2019-04-06 00:00:00
6187,Konmatfix,Darcel Schlecht,darcel@piedpiper.com,ivana@konmatfix.com,Won,MG Advanced,3768,2017-11-02 00:00:00,2019-08-18 00:00:00
6188,Betasoloin,Reed Clapper,reed@piedpiper.com,danilo@betasoloin.com,Won,MG Advanced,3252,2017-11-02 00:00:00,2019-01-28 00:00:00
6189,Goodsilron,Kami Bicknell,kami@piedpiper.com,claribel@goodsilron.com,Won,GTX Plus Pro,4842,2017-11-02 00:00:00,2018-12-27 00:00:00
6190,Donquadtech,Niesha Huffines,niesha@piedpiper.com,malissa@donquadtech.com,In Progress,GTX Basic,3393,2017-11-02 00:00:00,2019-09-23 00:00:00
6191,Gogozoom,Versie Hillebrand,versie@piedpiper.com,salina@gogozoom.com,Lost,MG Advanced,1054,2017-11-02 00:00:00,2018-07-16 00:00:00
6192,Treequote,Cecily Lampkin,cecily@piedpiper.com,benny@treequote.com,Won,GTX Plus Pro,,2017-11-02 00:00:00,2018-03-11 00:00:00
6193,Streethex,Jonathan Berthelot,jonathan@piedpiper.com,junko@streethex.com,Lost,GTX Basic,1540,2017-11-02 00:00:00,2017-12-27 00:00:00
6194,Initech,Donn Cantrell,donn@piedpiper.com,alejandro@initech.com,Lost,GTX Basic,53,2017-11-02 00:00:00,2019-11-17 00:00:00
6195,J-Texon,Maureen Marcano,maureen@piedpiper.com,winston@j-texon.com,Won,MG Advanced,,2017-11-02 00:00:00,2019-10-21 00:00:00
6196,Yearin,Daniell Hammack,daniell@piedpiper.com,vella@yearin.com,Won,MG Advanced,,2017-11-03 00:00:00,2019-12-13 00:00:00
6197,Y-corporation,Kary Hendrixson,kary@piedpiper.com,rosanne@y-corporation.com,Lost,GTX Basic,589,2017-11-03 00:00:00,2018-07-17 00:00:00
6198,Funholding,Cassey Cress,cassey@piedpiper.com,ying@funholding.com,In Progress,MG Special,561,2017-11-03 00:00:00,2019-08-27 00:00:00
6199,Inity,Niesha Huffines,niesha@piedpiper.com,palmira@inity.com,Won,GTX Basic,491,2017-11-03 00:00:00,2018-10-28 00:00:00
6200,Donware,Maureen Marcano,maureen@piedpiper.com,eleonore@donware.com,In Progress,GTX Plus Pro,589,2017-11-03 00:00:00,2018-09-30 00:00:00
6201,Bioholding,Darcel Schlecht,darcel@piedpiper.com,bryan@bioholding.com,Won,GTX Plus Basic,1118,2017-11-03 00:00:00,2019-12-20 00:00:00
6202,Condax,Gladys Colclough,gladys@piedpiper.com,golda@condax.com,Won,MG Special,48,2017-11-03 00:00:00,2019-04-02 00:00:00
6203,Nam-zim,Kary Hendrixson,kary@piedpiper.com,garfield@nam-zim.com,Won,MG Special,60,2017-11-03 00:00:00,2018-02-15 00:00:00
6204,Rundofase,Jonathan Berthelot,jonathan@piedpiper.com,crista@rundofase.com,Won,GTX Basic,,2017-11-03 00:00:00,2018-02-22 00:00:00
6205,Warephase,Cassey Cress,cassey@piedpiper.com,elisa@warephase.com,In Progress,MG Advanced,61,2017-11-03 00:00:00,2019-09-28 00:00:00
6206,Rangreen,Anna Snelling,anna@piedpiper.com,darrel@rangreen.com,Lost,MG Special,1026,2017-11-03 00:00:00,2018-07-31 00:00:00
6207,Green-Plus,Vicki Laflamme,vicki@piedpiper.com,lavone@green-plus.com,Lost,MG Advanced,57,2017-11-03 00:00:00,2019-07-08 00:00:00
6208,Rundofase,Versie Hillebrand,versie@piedpiper.com,crista@rundofase.com,In Progress,GTX Basic,487,2017-11-03 00:00:00,2019-08-11 00:00:00
6209,Bubba Gump,Corliss Cosme,corliss@piedpiper.com,margarito@bubbagump.com,Won,GTX Plus Basic,1046,2017-11-03 00:00:00,2018-12-16 00:00:00
6210,Cheers,Kami Bicknell,kami@piedpiper.com,robbie@cheers.com,Lost,GTX Basic,1037,2017-11-03 00:00:00,2019-05-27 00:00:00
6211,The New York Inquirer,Daniell Hammack,daniell@piedpiper.com,hai@thenewyorkinquirer.com,Won,GTXPro,4976,2017-11-03 00:00:00,2017-11-09 00:00:00
6212,Silis,Cassey Cress,cassey@piedpiper.com,zulema@silis.com,Won,GTXPro,4345,2017-11-03 00:00:00,2019-03-13 00:00:00
6213,Gogozoom,Gladys Colclough,gladys@piedpiper.com,salina@gogozoom.com,Won,MG Special,52,2017-11-03 00:00:00,2019-01-24 00:00:00
6214,Scotfind,Violet Mclelland,violet@piedpiper.com,gordon@scotfind.com,In Progress,MG Special,517,2017-11-03 00:00:00,2018-07-21 00:00:00
6215,Hottechi,Zane Levy,zane@piedpiper.com,juliette@hottechi.com,Won,GTX Plus Pro,6101,2017-11-04 00:00:00,2018-10-15 00:00:00
6216,dambase,Anna Snelling,anna@piedpiper.com,darwin@dambase.com,Won,GTX Basic,574,2017-11-04 00:00:00,2019-10-31 00:00:00
6217,Condax,Gladys Colclough,gladys@piedpiper.com,golda@condax.com,Lost,GTXPro,4631,2017-11-04 00:00:00,2018-05-02 00:00:00
6218,Warephase,Cassey Cress,cassey@piedpiper.com,elisa@warephase.com,In Progress,GTX Plus Pro,,2017-11-04 00:00:00,2018-09-23 00:00:00
6219,Domzoom,Anna Snelling,anna@piedpiper.com,tanja@domzoom.com,Won,MG Special,59,2017-11-04 00:00:00,2019-07-07 00:00:00
6220,Inity,Anna Snelling,anna@piedpiper.com,palmira@inity.com,Won,MG Special,,2017-11-04 00:00:00,2019-01-24 00:00:00
6221,Dontechi,Gladys Colclough,gladys@piedpiper.com,kristle@dontechi.com,Lost,GTXPro,5169,2017-11-04 00:00:00,2018-07-23 00:00:00
6222,Golddex,Maureen Marcano,maureen@piedpiper.com,kelli@golddex.com,In Progress,GTXPro,4667,2017-11-04 00:00:00,2019-09-11 00:00:00
6223,The New York Inquirer,Wilburn Farren,wilburn@piedpiper.com,hai@thenewyorkinquirer.com,Won,MG Special,53,2017-11-04 00:00:00,2018-03-16 00:00:00
6224,Bioplex,Reed Clapper,reed@piedpiper.com,cassy@bioplex.com,Won,MG Special,50,2017-11-04 00:00:00,2018-01-14 00:00:00
6225,Stanredtax,Violet Mclelland,violet@piedpiper.com,candice@stanredtax.com,In Progress,GTXPro,5169,2017-11-04 00:00:00,2018-02-01 00:00:00
6226,Xx-holding,Kami Bicknell,kami@piedpiper.com,shemeka@xx-holding.com,Lost,MG Advanced,500,2017-11-04 00:00:00,2018-08-15 00:00:00
6227,Bioholding,Moses Frase,moses@piedpiper.com,bryan@bioholding.com,Won,MG Advanced,3985,2017-11-04 00:00:00,2018-08-20 00:00:00
6228,Genco Pura Olive Oil Company,Versie Hillebrand,versie@piedpiper.com,karole@gencopuraoliveoilcompany.com,Lost,MG Special,46,2017-11-04 00:00:00,2019-05-11 00:00:00
6229,Zotware,Corliss Cosme,corliss@piedpiper.com,shella@zotware.com,Won,GTX Basic,458,2017-11-04 00:00:00,2019-06-23 00:00:00
6230,Plussunin,Daniell Hammack,daniell@piedpiper.com,terry@plussunin.com,Won,GTX Plus Pro,6100,2017-11-04 00:00:00,2019-07-22 00:00:00
6231,Y-corporation,Anna Snelling,anna@piedpiper.com,rosanne@y-corporation.com,In Progress,GTX Plus Pro,,2017-11-04 00:00:00,2019-09-20 00:00:00
6232,Streethex,Anna Snelling,anna@piedpiper.com,junko@streethex.com,Lost,GTX Plus Basic,1000,2017-11-04 00:00:00,2019-10-23 00:00:00
6233,Zotware,Boris Faz,boris@piedpiper.com,shella@zotware.com,Won,GTXPro,4023,2017-11-04 00:00:00,2019-11-30 00:00:00
6234,Streethex,Gladys Colclough,gladys@piedpiper.com,junko@streethex.com,Won,MG Special,53,2017-11-04 00:00:00,2019-11-21 00:00:00
6235,Hottechi,Darcel Schlecht,darcel@piedpiper.com,juliette@hottechi.com,Won,GTXPro,4869,2017-11-04 00:00:00,2018-03-24 00:00:00
6236,Hatfan,Vicki Laflamme,vicki@piedpiper.com,tyron@hatfan.com,Lost,MG Advanced,492,2017-11-04 00:00:00,2018-09-09 00:00:00
6237,Hatfan,Kary Hendrixson,kary@piedpiper.com,tyron@hatfan.com,Won,GTXPro,3169,2017-11-05 00:00:00,2019-09-28 00:00:00
6238,Rangreen,Darcel Schlecht,darcel@piedpiper.com,darrel@rangreen.com,Lost,GTX Plus Pro,560,2017-11-05 00:00:00,2019-09-29 00:00:00
6239,Bioholding,Cecily Lampkin,cecily@piedpiper.com,bryan@bioholding.com,Won,MG Special,59,2017-11-05 00:00:00,2017-11-06 00:00:00
6240,Cheers,Zane Levy,zane@piedpiper.com,robbie@cheers.com,Won,GTX Basic,605,2017-11-05 00:00:00,2017-12-05 00:00:00
6241,Condax,Kary Hendrixson,kary@piedpiper.com,golda@condax.com,In Progress,GTX Basic,61,2017-11-05 00:00:00,2019-07-14 00:00:00
6242,Finjob,Zane Levy,zane@piedpiper.com,belinda@finjob.com,Lost,MG Advanced,589,2017-11-05 00:00:00,2017-11-17 00:00:00
6243,Streethex,Gladys Colclough,gladys@piedpiper.com,junko@streethex.com,Lost,GTXPro,1180,2017-11-05 00:00:00,2019-05-11 00:00:00
6244,Doncon,Markita Hansen,markita@piedpiper.com,jackie@doncon.com,Won,MG Special,54,2017-11-05 00:00:00,2019-04-18 00:00:00
6245,Labdrill,Kami Bicknell,kami@piedpiper.com,halley@labdrill.com,Lost,MG Advanced,46,2017-11-05 00:00:00,2017-11-06 00:00:00
6246,Konex,Niesha Huffines,niesha@piedpiper.com,delila@konex.com,In Progress,GTX Plus Basic,,2017-11-05 00:00:00,2019-03-29 00:00:00
6247,Ganjaflex,Gladys Colclough,gladys@piedpiper.com,somer@ganjaflex.com,In Progress,MG Special,4514,2017-11-05 00:00:00,2018-04-25 00:00:00
6248,Ganjaflex,Darcel Schlecht,darcel@piedpiper.com,somer@ganjaflex.com,In Progress,GTX Basic,1026,2017-11-05 00:00:00,2019-11-08 00:00:00
6249,Green-Plus,Versie Hillebrand,versie@piedpiper.com,lavone@green-plus.com,In Progress,MG Advanced,4631,2017-11-05 00:00:00,2018-02-24 00:00:00
6250,Kan-code,Garret Kinder,garret@piedpiper.com,kenton@kan-code.com,Won,GTX Basic,422,2017-11-05 00:00:00,2018-10-18 00:00:00
6251,Zumgoity,Marty Freudenburg,marty@piedpiper.com,israel@zumgoity.com,Won,GTX Plus Basic,1196,2017-11-05 00:00:00,2019-10-23 00:00:00
6252,Singletechno,Kami Bicknell,kami@piedpiper.com,tambra@singletechno.com,Won,GTX Basic,597,2017-11-05 00:00:00,2017-11-18 00:00:00
6253,Scottech,Corliss Cosme,corliss@piedpiper.com,edison@scottech.com,In Progress,GTX Basic,537,2017-11-05 00:00:00,2018-02-21 00:00:00
6254,Newex,Rosalina Dieter,rosalina@piedpiper.com,pedro@newex.com,In Progress,MG Special,50,2017-11-05 00:00:00,2019-09-12 00:00:00
6255,Scotfind,Cassey Cress,cassey@piedpiper.com,gordon@scotfind.com,In Progress,GTX Basic,50,2017-11-05 00:00:00,2019-12-21 00:00:00
6256,Hottechi,Zane Levy,zane@piedpiper.com,juliette@hottechi.com,Lost,GTX Basic,1054,2017-11-05 00:00:00,2018-05-26 00:00:00
6257,Xx-holding,Kami Bicknell,kami@piedpiper.com,shemeka@xx-holding.com,Won,GTX Basic,608,2017-11-05 00:00:00,2018-08-18 00:00:00
6258,Green-Plus,Markita Hansen,markita@piedpiper.com,lavone@green-plus.com,Lost,MG Advanced,1540,2017-11-05 00:00:00,2018-08-12 00:00:00
6259,Statholdings,Darcel Schlecht,darcel@piedpiper.com,verna@statholdings.com,Won,GTX Plus Basic,1155,2017-11-06 00:00:00,2018-01-23 00:00:00
6260,Warephase,Anna Snelling,anna@piedpiper.com,elisa@warephase.com,Won,MG Special,,2017-11-06 00:00:00,2019-03-13 00:00:00
6261,Mathtouch,Rosie Papadopoulos,rosie@piedpiper.com,loise@mathtouch.com,Won,GTXPro,5106,2017-11-06 00:00:00,2019-11-27 00:00:00
6262,Sumace,Garret Kinder,garret@piedpiper.com,ursula@sumace.com,Lost,GTX Plus Pro,492,2017-11-06 00:00:00,2018-08-27 00:00:00
6263,Groovestreet,Vicki Laflamme,vicki@piedpiper.com,natisha@groovestreet.com,Won,GTX Plus Basic,1151,2017-11-06 00:00:00,2019-12-27 00:00:00
6264,Statholdings,Anna Snelling,anna@piedpiper.com,verna@statholdings.com,Won,GTX Plus Basic,996,2017-11-06 00:00:00,2019-02-02 00:00:00
6265,Rundofase,Lajuana Vencill,lajuana@piedpiper.com,crista@rundofase.com,Lost,GTX Basic,492,2017-11-06 00:00:00,2018-04-08 00:00:00
6266,Conecom,Marty Freudenburg,marty@piedpiper.com,ivory@conecom.com,Won,MG Advanced,3407,2017-11-06 00:00:00,2019-05-25 00:00:00
6267,Doncon,Elease Gluck,elease@piedpiper.com,jackie@doncon.com,Won,GTX Basic,584,2017-11-06 00:00:00,2018-12-23 00:00:00
6268,Cancity,Moses Frase,moses@piedpiper.com,faviola@cancity.com,Lost,MG Special,903,2017-11-06 00:00:00,2018-06-13 00:00:00
6269,Finhigh,Darcel Schlecht,darcel@piedpiper.com,mellie@finhigh.com,Won,GTXPro,4310,2017-11-06 00:00:00,2018-03-21 00:00:00
6270,Labdrill,Kami Bicknell,kami@piedpiper.com,halley@labdrill.com,In Progress,GTX Plus Pro,1232,2017-11-06 00:00:00,2018-09-17 00:00:00
6271,Xx-holding,Markita Hansen,markita@piedpiper.com,shemeka@xx-holding.com,Won,GTXPro,4592,2017-11-06 00:00:00,2019-10-30 00:00:00
6272,Xx-zobam,Corliss Cosme,corliss@piedpiper.com,vanessa@xx-zobam.com,Won,GTX Plus Pro,4631,2017-11-06 00:00:00,2019-07-26 00:00:00
6273,Donquadtech,Corliss Cosme,corliss@piedpiper.com,malissa@donquadtech.com,Won,GTXPro,5027,2017-11-06 00:00:00,2019-08-09 00:00:00
6274,Ron-tech,Cecily Lampkin,cecily@piedpiper.com,kelly@ron-tech.com,Lost,GTX Plus Basic,903,2017-11-06 00:00:00,2019-12-15 00:00:00
6275,Rantouch,Kami Bicknell,kami@piedpiper.com,maren@rantouch.com,Won,MG Special,55,2017-11-06 00:00:00,2018-07-12 00:00:00
6276,Zoomit,Maureen Marcano,maureen@piedpiper.com,laveta@zoomit.com,Lost,GTX Basic,1037,2017-11-06 00:00:00,2018-10-29 00:00:00
6277,Faxquote,Kary Hendrixson,kary@piedpiper.com,gaylord@faxquote.com,Won,GTX Basic,586,2017-11-07 00:00:00,2019-07-15 00:00:00
6278,Dontechi,Niesha Huffines,niesha@piedpiper.com,kristle@dontechi.com,Won,GTX Basic,,2017-11-07 00:00:00,2018-08-14 00:00:00
6279,Inity,Rosie Papadopoulos,rosie@piedpiper.com,palmira@inity.com,In Progress,MG Special,,2017-11-07 00:00:00,2019-05-29 00:00:00
6280,Sunnamplex,Kami Bicknell,kami@piedpiper.com,maxie@sunnamplex.com,Won,GTXPro,5073,2017-11-07 00:00:00,2018-10-13 00:00:00
6281,Zathunicon,Boris Faz,boris@piedpiper.com,williemae@zathunicon.com,In Progress,MG Advanced,1540,2017-11-07 00:00:00,2018-12-04 00:00:00
6282,Plexzap,Kary Hendrixson,kary@piedpiper.com,titus@plexzap.com,Won,GTX Plus Pro,6154,2017-11-07 00:00:00,2019-01-27 00:00:00
6283,Golddex,James Ascencio,james@piedpiper.com,kelli@golddex.com,Won,MG Special,,2017-11-07 00:00:00,2018-05-14 00:00:00
6284,Ron-tech,Niesha Huffines,niesha@piedpiper.com,kelly@ron-tech.com,Lost,MG Special,,2017-11-07 00:00:00,2019-02-26 00:00:00
6285,Codehow,Jonathan Berthelot,jonathan@piedpiper.com,justine@codehow.com,Lost,GTXPro,3393,2017-11-07 00:00:00,2019-06-29 00:00:00
6286,Domzoom,Niesha Huffines,niesha@piedpiper.com,tanja@domzoom.com,Lost,GTX Basic,4667,2017-11-07 00:00:00,2019-04-25 00:00:00
6287,Bioholding,Zane Levy,zane@piedpiper.com,bryan@bioholding.com,In Progress,GTXPro,589,2017-11-07 00:00:00,2018-11-10 00:00:00
6288,Funholding,Darcel Schlecht,darcel@piedpiper.com,ying@funholding.com,Won,GTXPro,5449,2017-11-07 00:00:00,2018-12-31 00:00:00
6289,Zathunicon,Cassey Cress,cassey@piedpiper.com,williemae@zathunicon.com,Won,GTX Plus Pro,5274,2017-11-07 00:00:00,2019-10-19 00:00:00
6290,Goodsilron,Vicki Laflamme,vicki@piedpiper.com,claribel@goodsilron.com,Won,GTX Basic,534,2017-11-07 00:00:00,2018-02-12 00:00:00
6291,Finhigh,Jonathan Berthelot,jonathan@piedpiper.com,mellie@finhigh.com,In Progress,GTXPro,589,2017-11-07 00:00:00,2019-01-07 00:00:00
6292,Green-Plus,Zane Levy,zane@piedpiper.com,lavone@green-plus.com,Lost,GTX Basic,1232,2017-11-07 00:00:00,2018-06-18 00:00:00
6293,Rundofase,Versie Hillebrand,versie@piedpiper.com,crista@rundofase.com,In Progress,MG Special,3393,2017-11-07 00:00:00,2017-11-18 00:00:00
6294,Bioholding,Versie Hillebrand,versie@piedpiper.com,bryan@bioholding.com,Lost,MG Special,1180,2017-11-07 00:00:00,2018-04-16 00:00:00
6295,Betatech,Darcel Schlecht,darcel@piedpiper.com,genie@betatech.com,Lost,GTXPro,1037,2017-11-07 00:00:00,2018-02-12 00:00:00
6296,Doncon,Markita Hansen,markita@piedpiper.com,jackie@doncon.com,In Progress,GTXPro,3180,2017-11-07 00:00:00,2019-12-07 00:00:00
6297,Zotware,Corliss Cosme,corliss@piedpiper.com,shella@zotware.com,Lost,GTX Plus Basic,,2017-11-07 00:00:00,2017-11-17 00:00:00
6298,Condax,Daniell Hammack,daniell@piedpiper.com,golda@condax.com,Won,MG Advanced,3759,2017-11-08 00:00:00,2019-11-15 00:00:00
6299,Blackzim,Elease Gluck,elease@piedpiper.com,riley@blackzim.com,In Progress,GTX Basic,3180,2017-11-08 00:00:00,2019-10-04 00:00:00
6300,Newex,Daniell Hammack,daniell@piedpiper.com,pedro@newex.com,In Progress,GTXPro,1540,2017-11-08 00:00:00,2018-02-01 00:00:00
6301,Bioplex,Violet Mclelland,violet@piedpiper.com,cassy@bioplex.com,Lost,MG Special,1232,2017-11-08 00:00:00,2019-09-29 00:00:00
6302,Goodsilron,Markita Hansen,markita@piedpiper.com,claribel@goodsilron.com,Won,GTX Basic,605,2017-11-08 00:00:00,2018-01-26 00:00:00
6303,Lexiqvolax,Zane Levy,zane@piedpiper.com,darryl@lexiqvolax.com,Won,GTXPro,5311,2017-11-08 00:00:00,2017-12-23 00:00:00
6304,Fasehatice,Vicki Laflamme,vicki@piedpiper.com,hsiu@fasehatice.com,Won,GTX Plus Basic,959,2017-11-08 00:00:00,2018-06-07 00:00:00
6305,Funholding,Gladys Colclough,gladys@piedpiper.com,ying@funholding.com,Lost,GTXPro,1014,2017-11-08 00:00:00,2018-11-19 00:00:00
6306,Plussunin,Donn Cantrell,donn@piedpiper.com,terry@plussunin.com,Won,GTXPro,4780,2017-11-08 00:00:00,2018-04-12 00:00:00
6307,Globex Corporation,Zane Levy,zane@piedpiper.com,yolando@globexcorporation.com,In Progress,GTX Basic,1014,2017-11-08 00:00:00,2017-11-13 00:00:00
6308,Bluth Company,Boris Faz,boris@piedpiper.com,antionette@bluthcompany.com,Won,GTXPro,4096,2017-11-08 00:00:00,2019-11-09 00:00:00
6309,Streethex,Versie Hillebrand,versie@piedpiper.com,junko@streethex.com,In Progress,MG Special,50,2017-11-08 00:00:00,2018-03-30 00:00:00
6310,Treequote,Niesha Huffines,niesha@piedpiper.com,benny@treequote.com,Won,MG Advanced,3902,2017-11-08 00:00:00,2018-09-09 00:00:00
6311,Rundofase,Darcel Schlecht,darcel@piedpiper.com,crista@rundofase.com,Won,MG Advanced,3006,2017-11-08 00:00:00,2019-07-02 00:00:00
6312,Statholdings,Versie Hillebrand,versie@piedpiper.com,verna@statholdings.com,Lost,MG Special,1054,2017-11-08 00:00:00,2018-03-08 00:00:00
6313,Globex Corporation,Niesha Huffines,niesha@piedpiper.com,yolando@globexcorporation.com,Lost,GTXPro,560,2017-11-09 00:00:00,2019-07-23 00:00:00
6314,Konex,Wilburn Farren,wilburn@piedpiper.com,delila@konex.com,Won,MG Advanced,3336,2017-11-09 00:00:00,2019-08-17 00:00:00
6315,Streethex,Gladys Colclough,gladys@piedpiper.com,junko@streethex.com,Won,GTX Plus Basic,1144,2017-11-09 00:00:00,2018-10-30 00:00:00
6316,Zencorporation,Donn Cantrell,donn@piedpiper.com,rosalyn@zencorporation.com,Lost,GTX Basic,4667,2017-11-09 00:00:00,2017-12-14 00:00:00
6317,Condax,Reed Clapper,reed@piedpiper.com,golda@condax.com,Won,MG Special,51,2017-11-09 00:00:00,2018-11-09 00:00:00
6318,Acme Corporation,Daniell Hammack,daniell@piedpiper.com,cuc@acmecorporation.com,Won,GTX Plus Basic,,2017-11-09 00:00:00,2019-06-04 00:00:00
6319,Y-corporation,Maureen Marcano,maureen@piedpiper.com,rosanne@y-corporation.com,Won,GTX Plus Basic,1113,2017-11-09 00:00:00,2018-02-26 00:00:00
6320,Kan-code,Hayden Neloms,hayden@piedpiper.com,kenton@kan-code.com,Won,GTX Plus Pro,5526,2017-11-09 00:00:00,2019-07-04 00:00:00
6321,Yearin,Cassey Cress,cassey@piedpiper.com,vella@yearin.com,Won,GTX Plus Basic,904,2017-11-09 00:00:00,2018-10-12 00:00:00
6322,Codehow,Rosalina Dieter,rosalina@piedpiper.com,justine@codehow.com,In Progress,MG Special,53,2017-11-09 00:00:00,2019-09-19 00:00:00
6323,Donware,Darcel Schlecht,darcel@piedpiper.com,eleonore@donware.com,In Progress,GTXPro,3180,2017-11-09 00:00:00,2019-07-09 00:00:00
6324,Sunnamplex,Kami Bicknell,kami@piedpiper.com,maxie@sunnamplex.com,Won,GTX Basic,565,2017-11-09 00:00:00,2019-04-22 00:00:00
6325,Globex Corporation,Cecily Lampkin,cecily@piedpiper.com,yolando@globexcorporation.com,Lost,GTX Plus Pro,1054,2017-11-09 00:00:00,2019-12-15 00:00:00
6326,Donquadtech,Boris Faz,boris@piedpiper.com,malissa@donquadtech.com,Won,GTXPro,4155,2017-11-09 00:00:00,2019-03-15 00:00:00
6327,Bubba Gump,Violet Mclelland,violet@piedpiper.com,margarito@bubbagump.com,Won,MG Special,56,2017-11-09 00:00:00,2018-04-11 00:00:00
